ticker,status,sector,industry,last_date,last_close,data_points,rising_2day,declining_2day,rising_7day,declining_7day,pct_2d,pct_1d,pct_3d,pct_5d,pct_21d,pct_63d,pct_252d,avg_1y,avg_2y,avg_5y,avg_max,cum_return_from_start_pct,ann_vol_pct,rsi,52w_high,52w_low,pct_from_52w_high,pct_from_52w_low,avg_volume_20d,volume_vs_avg
APD,ok,Materials,Industrial Gases,2025-09-19,290.1499938964844,11472.0,False,True,False,False,-0.16516222628895072,-0.7864654520577163,1.8248750541112635,-0.9118275257667285,-0.7593122611002867,7.949390365680675,2.1391935205942847,293.91696969446434,273.25373958640733,261.7096070818081,63.86578558779203,18916.145039799096,28.039322511876012,44.12811613352821,333.8857116699219,247.03228759765625,-13.099008506442006,17.454279648275907,721705.0,90.43792131133912
TKO,ok,Communication Services,Movies & Entertainment,2025-09-19,201.11000061035156,6520.0,False,True,False,False,-0.13407700164574932,-0.8333345246424595,0.409410031307611,-0.2826295625710573,10.54588675742818,15.379423490910948,67.63136716478277,153.45025431112464,123.06867715520839,87.36956143227353,29.0983070546864,1792.8243007772116,40.64933188923738,64.23456396917346,204.49000549316406,113.99430847167969,-1.6528949053823028,76.42108918123273,1109030.0,85.0896729574493
CBRE,ok,Real Estate,Real Estate Services,2025-09-19,164.13999938964844,5354.0,False,True,False,False,-0.1156224908958392,-0.9593895968624699,0.7983315407722902,0.07315883066809636,2.0517303698672107,22.593173603628202,38.90158410172837,136.02824696696612,112.88121278432918,93.92988061904907,42.74144380512102,2583.4876726553252,51.79388623388422,54.04648677662053,165.89999389648438,113.94000244140625,-1.0608767761221924,44.05827266333225,1608365.0,81.44513216838219
L,ok,Financials,Multi-line Insurance,2025-09-19,96.69000244140625,11472.0,False,True,False,False,-0.10331488085052465,-0.3606744340674206,0.8342924776826965,-0.9831019656648343,-0.010335581335418897,8.516739053390076,22.290793311623382,86.85786681156235,79.83581056082936,64.89098407356602,24.356613650632244,19942.636369488282,26.645318846929335,49.4092339463074,98.05000305175781,76.27356719970703,-1.3870480041022097,26.767379567082365,831475.0,178.31263718091344
STZ,ok,Consumer Staples,Distillers & Vintners,2025-09-19,132.9199981689453,8438.0,False,True,False,True,-0.09019477092833128,-0.07518125116789953,-1.3067972991896548,-4.710020120072844,-20.07216131705276,-17.675135533849563,-46.29249335580352,190.90842471179735,216.39609234849692,217.27778863603143,69.25957642921935,9892.893571978015,32.804865246611385,7.672085438576886,252.91098022460938,132.9199981689453,-47.44395911521931,0.0,3173290.0,93.60348408119019
CNP,ok,Utilities,Multi-Utilities,2025-09-19,38.02000045776367,16037.0,False,True,False,False,-0.07884042023227344,-0.131335007778699,0.9827328469839358,-0.5753169744942999,-0.6792014885690589,6.990775579169739,37.63806492498738,34.06141715030746,30.613653160231724,27.13835587774872,6.773996636941411,13134.541446214516,27.395319323588442,54.34176093895088,38.93622970581055,27.476863861083984,-2.3531534896152104,38.37096056516165,4758130.0,44.66607679907864
ED,ok,Utilities,Multi-Utilities,2025-09-19,96.33000183105469,16037.0,False,True,False,False,-0.07261379016205716,-0.02075417061037088,0.7952308660220897,-1.2506419093147758,-5.3360850935384345,-3.806884307395819,-4.645232592414028,99.06007582827868,93.30190069300991,82.76798194229224,18.697529296285772,39262.97416312693,19.803597617515493,37.26540375967609,111.42157745361328,85.77286529541016,-13.544571857135551,12.30824748512798,2492500.0,64.160481444333
DOV,ok,Industrials,Industrial Machinery & Supplies & Components,2025-09-19,171.33999633789062,11472.0,False,True,False,False,-0.06415900397173102,-0.8449112778255441,-0.7127605807057846,-0.9480861545583585,-3.8648034936591413,-1.7428855514867392,-8.037835649625901,184.7987485482873,172.9885288185438,151.37004863228768,35.07304808007478,25609.64379910652,28.075972422842614,35.5828486475702,204.7109832763672,150.27523803710938,-16.301512700676412,14.01745129532216,896720.0,66.4622178606477
KIM,ok,Real Estate,Retail REITs,2025-09-19,21.940000534057617,8516.0,False,True,False,False,-0.045559127718663994,-1.0374359108923148,-0.7688831822752373,-2.009820758632397,2.558232031903862,6.191217100963131,-2.6963535999090515,21.60088965427353,19.974022747745096,18.35730561784878,9.896029081750275,2702.914270793808,33.64239117816455,44.10269875743226,24.65168571472168,18.272785186767578,-10.99999899416484,20.069274113426836,3787130.0,98.38505675801991
LMT,ok,Industrials,Aerospace & Defense,2025-09-19,472.94000244140625,16036.0,False,True,False,False,-0.03804376852359903,-0.14357347299347456,-0.2909438483519877,0.34584559870487475,6.813983547364999,1.2390290020036998,-14.244302477111692,477.0986764611476,461.5975642118966,407.72350447344934,67.75010688652917,55728.33071135062,34.80915731065778,72.93568354109684,597.7945556640625,407.7651062011719,-20.885863218336116,15.983441262892217,1428895.0,98.69199626284646
SYK,ok,Health Care,Health Care Equipment,2025-09-19,376.8299865722656,11472.0,False,True,False,False,-0.013271680614213022,-0.26731150100948176,0.055756852477473196,-1.698233898840762,-3.838009730860925,0.5527812800613763,4.473788790594013,376.23711647550425,347.2750584809017,284.4708887088071,62.81797779611516,495822.09621075616,32.76665591266575,32.5681318312441,403.5299987792969,336.64990234375,-6.616611475677256,11.935272800848201,1030455.0,86.74274956208666
STE,ok,Health Care,Health Care Equipment,2025-09-19,248.77999877929688,8386.0,False,True,False,False,-0.004017246314425016,-0.6866272338136192,0.31855851793776147,-0.44021373540131803,-0.04884743232810296,5.83786624608611,3.9889709751425917,226.4950896487293,222.3194005522529,208.1173583595616,59.41535714884917,16481.47480025171,38.40197462654905,56.760748805425195,252.42999267578125,200.94100952148438,-1.4459430346584818,23.807479305361813,552275.0,16.518039020415554
BXP,ok,Real Estate,Office REITs,2025-09-19,76.44000244140625,7109.0,False,True,False,False,0.013086662554662176,-1.6848843197347252,-3.1546913140025,-0.9587948443165573,15.068496297222733,8.504031507411124,0.38579694145834953,70.69284847913035,64.83906775108626,71.13974415724445,51.55190710156825,964.4189430702346,32.11189740793356,59.52496565292722,86.006103515625,56.04771423339844,-11.122583959963778,36.38379992284537,2125795.0,193.76303923943746
LW,ok,Consumer Staples,Packaged Foods & Meats,2025-09-19,55.65999984741211,2226.0,False,True,False,False,0.017966435326255414,-1.4343923424496974,-3.602358452702281,-1.3470371254842073,0.8516057843778846,4.657603282150502,-13.184821657112844,59.46531683325293,72.57288808045283,74.09930513770718,66.10249496041818,109.02102131097062,35.02525045202145,43.20988064735161,80.71805572509766,47.728546142578125,-31.04392896061079,16.61784057100876,1393475.0,56.048727103105556
DE,ok,Industrials,Agricultural & Farm Machinery,2025-09-19,469.6300048828125,13438.0,False,True,False,False,0.10871627108914872,-1.363099701951731,0.19841959708983836,-0.18703212780761813,-4.686230776239175,-9.640422710470952,19.69640083266462,463.5777451716571,418.4423993150472,374.6557288929156,59.91360487484971,71564.11627963242,31.557313070312574,42.654478867072044,529.802734375,385.3934631347656,-11.357572467641628,21.857283479297305,1463235.0,88.27461070846448
DHR,ok,Health Care,Life Sciences Tools & Services,2025-09-19,193.2899932861328,11778.0,False,True,False,False,0.18139879770804335,-1.0139862462262283,1.48054394254038,1.7048093566684352,-8.56669873851531,-1.421911039160495,-28.686136769997795,216.4472002128206,228.3398508788577,228.76012487472244,39.51963342394962,434445.1268295641,35.54261525478381,31.29293946387037,276.8320617675781,174.3625946044922,-30.17788761461645,10.855194443839155,3539585.0,67.59591873058565
AVB,ok,Real Estate,Multi-Family Residential REITs,2025-09-19,192.9600067138672,7935.0,False,True,False,False,0.218143472722665,-0.34601980687384293,0.3536550545492956,-1.1222071489168761,1.2275792973560407,-5.98207806241029,-13.658272437207831,208.62681476243463,194.777495336817,183.05225515061883,80.0401333850964,2722.8863743950033,28.03182269206831,44.89219342885575,232.033203125,182.72000122070312,-16.839484989604465,5.604206121252924,855410.0,119.64905717726002
HIG,ok,Financials,Property & Casualty Insurance,2025-09-19,130.9499969482422,7489.0,False,True,False,False,0.22962347169759312,-0.35005456285504,1.0027019768283019,-1.1847323223675876,-1.868569727096181,4.239360634798173,13.726511107695071,119.3150276092894,104.8479001327727,78.74686722998406,40.900840942460746,888.5553772267078,49.65173278697035,47.26207670362987,134.6999969482422,105.0044174194336,-2.7839644283295115,24.709036216229453,1501165.0,126.06442329790531
AIG,ok,Financials,Multi-line Insurance,2025-09-19,76.9800033569336,13292.0,False,True,False,False,0.23437538805106684,-1.345630448275581,0.8383639635116236,-1.8974385799385485,-6.176724415689938,-9.042227175306895,6.8596360962108305,77.85263490106955,73.28243485407137,58.53998307665442,207.27602332814286,462.80986503337147,42.408913589256045,31.50062628040564,86.75017547607422,68.89298248291016,-11.26242346545483,11.738526309308112,5059200.0,167.0224541429475
IQV,ok,Health Care,Life Sciences Tools & Services,2025-09-19,187.22000122070312,3111.0,False,True,False,False,0.2838924272140497,-1.5667695979774354,0.21947629541656521,0.0,-2.5098897281505717,20.997871382595434,-21.98516353285418,186.18585630622044,205.2354867984476,212.19247618754198,139.82612668965953,344.5974792379374,28.983736311622454,45.37490416560184,244.6199951171875,137.0,-23.46496404310137,36.65693519759352,1229765.0,71.09773005411604
IFF,ok,Materials,Specialty Chemicals,2025-09-19,63.529998779296875,12797.0,False,True,False,False,0.29996625552775047,-0.34509995404411464,-1.5344047043993725,-3.1850104843130556,-3.9025893317730653,-13.78749263875786,-37.87738611860527,80.77188393034308,81.72353366070666,96.91666461859539,35.54934140029359,3388.3514678936494,27.601684895193163,30.335912656828853,104.48562622070312,63.34000015258789,-39.19737950835114,0.29996625552774264,2281070.0,196.6020332563227
HAS,ok,Consumer Discretionary,Leisure Products,2025-09-19,74.1500015258789,11472.0,False,True,False,False,0.31115173516091943,-0.9748874924080497,-0.722989553991471,-5.39677963226084,-6.95193969858483,8.996255387296582,9.734830714722431,65.26142673568421,59.05231234662338,65.52736096169538,23.173671722922258,153817.17838642717,35.0784836851857,28.413277034049358,81.8499984741211,49.75183868408203,-9.40744910420094,49.03972091709447,1473860.0,54.60084404217498
COR,ok,Health Care,Health Care Distributors,2025-09-19,290.0199890136719,7667.0,False,True,False,False,0.32517036289929635,-0.2819444830641782,0.006892763335120122,-4.131958367694866,-4.501305053784854,-1.0549831681416877,24.691481780974932,263.8769567725193,240.85056719012098,176.17072805173837,51.81054568597013,15164.828840832768,31.649108631815086,47.878311053990856,303.69000244140625,217.6844024658203,-4.501305053784857,33.22956800233279,1765045.0,306.94146608160133
FRT,ok,Real Estate,Retail REITs,2025-09-19,99.62000274658203,13208.0,False,True,False,False,0.3323615953387371,-0.5986813678037994,-0.2902621408243711,-1.9970474656412662,3.3081016605939206,5.558369749888281,-10.110374968960889,100.59524368954845,98.10263028154316,94.37625506577218,31.564308582391615,20029.39160831286,26.931329199199837,46.36434621342857,113.73402404785156,82.59236145019531,-12.409673727301962,20.616484378709394,636175.0,91.67681848547961
META,ok,Communication Services,Interactive Media & Services,2025-09-19,778.3800048828125,3354.0,False,True,False,False,0.3429116537087884,-0.2396661476690154,-0.07958859013960096,3.0161830115980504,4.100470146712287,14.073427527335003,45.491656091037584,642.6860989878377,537.34943318604,363.9673721714384,210.38147614751463,1947.2146824056701,39.8514897508948,72.78884571082443,790.0,484.2873840332031,-1.4708854578718356,60.72688047340217,10357475.0,128.46977665888645
FITB,ok,Financials,Regional Banks,2025-09-19,46.08000183105469,11472.0,False,True,False,False,0.3702940191844917,-0.43214553482584517,2.4000040690104196,1.1413530335592004,6.914161165743193,18.18614980282407,12.3586041060072,41.44608774983075,37.0670797450405,33.15015458756951,13.81257571483153,23423.148127581564,39.632319865033914,53.53077090851582,47.13869857788086,33.02300262451172,-2.245918488982107,39.53910356065337,4508670.0,87.54311138317952
GRMN,ok,Consumer Discretionary,Consumer Electronics,2025-09-19,235.1199951171875,6231.0,False,True,False,False,0.4014016870807824,-0.8977892024499501,-0.6549216477583886,-1.2432823803351867,2.5421138530594467,17.994437680666444,39.143114603710295,206.46300540027391,172.54926022478412,133.44299679045466,50.29248217024212,4376.446865054223,37.23777187806887,41.70765700547406,240.91761779785156,159.1287841796875,-2.406475181706601,47.754535000839994,962095.0,197.85000441744322
GM,ok,Consumer Discretionary,Automobile Manufacturers,2025-09-19,58.97999954223633,3731.0,False,True,False,False,0.42567682947147745,-0.47249204729581384,0.889497888996349,0.8205120380108122,4.161585046465044,22.681600869905516,25.433550349863097,50.55980738605636,44.87290307304731,43.67333908293657,32.656555937493785,130.87024008708448,34.382893785638075,54.48195936710708,59.5677375793457,42.23591232299805,-0.9866717471458328,39.64419447409661,6905310.0,90.56059756911709
GDDY,ok,Information Technology,Internet Services & Infrastructure,2025-09-19,144.75999450683594,2635.0,False,True,False,False,0.46498590184858024,-1.0931990276327297,0.43013398072209164,-0.2274463018705819,-1.072922370377194,-17.218506005088884,-5.938921216459658,176.91406365504778,147.75232610076844,105.21721336947884,77.2504364324928,623.7999725341797,36.01934444007996,43.43322011088161,214.35000610351562,133.35000610351562,-32.4655981409549,8.556421358138582,1580320.0,121.92340791738383
BA,ok,Industrials,Aerospace & Defense,2025-09-19,215.64999389648438,16037.0,False,True,False,False,0.4752313238909789,-0.004641456670229083,0.29299116896359667,-0.1343005194234803,-4.418935128300438,8.503141583136786,37.89244500167086,184.43601570281373,188.95912531403377,194.80380580075987,51.395270131608754,112846.61605618475,34.0126160434545,17.380887865475813,237.3800048828125,136.58999633789062,-9.154103352999588,57.88125022202829,6746040.0,55.62463311809596
ESS,ok,Real Estate,Multi-Family Residential REITs,2025-09-19,267.54998779296875,7876.0,False,True,False,False,0.49580315973785094,-0.4020463351869008,0.7531538662917336,0.1722233933824313,2.102724419314117,-5.049919557950499,-11.280852449135704,281.5804402628743,259.2345321078898,247.02621583877854,103.6736109132631,4787.2486249596495,27.114243205686932,46.85875327502261,308.4117126464844,252.0800018310547,-13.2490833447539,6.136935040282222,398950.0,115.24000501315955
CZR,ok,Consumer Discretionary,Casinos & Gaming,2025-09-19,25.559999465942383,2766.0,False,True,False,False,0.5112039292431314,-3.181818805778658,-0.07818787264787241,1.8732535292791397,1.3481370414148097,-9.200711146308416,-36.496895736789114,32.06488047747973,36.47231611627234,55.587109837562416,39.66451264289696,487.58620750133923,58.50270622742254,43.10147553123583,45.54999923706055,23.18000030517578,-43.88583996913403,10.267468202902394,8482045.0,589.0402019795933
RMD,ok,Health Care,Health Care Equipment,2025-09-19,273.19000244140625,7626.0,False,True,False,False,0.5447024521999744,-0.03659339909574122,0.216432987777182,1.129039619301886,-5.490208002222996,7.915406638554701,9.839181535895047,244.8757631218291,214.9549671575042,215.4801717624543,61.99828748149788,48712.94564997908,40.466019825808054,48.27133633127165,293.7300109863281,203.67218017578125,-6.992819179745963,34.13221295398663,1002840.0,53.18495472857086
GNRC,ok,Industrials,Electrical Components & Equipment,2025-09-19,182.27999877929688,3926.0,False,True,False,False,0.5460894312029341,-0.9563108949366295,-0.7243624130676585,-1.1443140177536226,-3.886103535131258,43.14434115077683,26.82994519279138,153.1830280501529,140.14856865581413,203.4366398586589,94.15584482286758,2054.449856463515,43.074107505360296,46.36830501744927,202.85000610351562,101.91999816894531,-10.140501210397671,78.84615586152648,851330.0,87.34215873985411
PRU,ok,Financials,Life & Health Insurance,2025-09-19,103.58999633789062,5980.0,False,True,False,False,0.563046490274921,-0.2695738916793422,1.4096865301043593,-3.0963565395150883,-3.30439746689567,0.5640296572367864,-8.450867281972585,109.0925095394788,105.08383944683948,90.90564794297431,51.86068617938753,625.9280843093062,42.06844026819115,30.457135333713907,124.75310516357422,92.741455078125,-16.963993640025933,11.697618126248786,1685485.0,81.76963900598344
DAY,ok,Industrials,Human Resource & Employment Services,2025-09-19,68.80000305175781,1861.0,False,True,False,False,0.5700911690850408,-0.21754010605246066,-0.39090291625791806,-0.27539472082154237,2.0771535522018603,21.61923885966108,16.629939132332616,63.856573583595306,63.11383690653928,73.10654463130197,66.29983883939207,120.44218221712998,45.282785389206396,35.77707623430756,81.80000305175781,49.33000183105469,-15.892419944990015,39.46888404217773,2131660.0,40.4445361830686
AKAM,ok,Information Technology,Internet Services & Infrastructure,2025-09-19,76.27999877929688,6512.0,False,True,False,False,0.5801720235400598,-1.0507168206928874,-0.13092233270094455,-0.7287839475307312,0.2892469468377845,-2.6792530590826424,-22.05987877939357,86.38561747273602,95.84872771731428,98.5982962262099,55.221874629277785,-47.46104259712656,62.48338569212588,40.36509743617784,106.66999816894531,68.20999908447266,-28.48973461264747,11.83110951933919,1955525.0,265.1449099346723
CB,ok,Financials,Property & Casualty Insurance,2025-09-19,273.8900146484375,8179.0,False,True,False,False,0.6023928919880683,-0.1421846771893831,0.6874589038644574,-1.5173747529382942,-2.0702153099867115,-3.498693685973242,-4.878294877637757,280.2347427915292,261.11149048094245,210.68148184733786,72.70161469068107,5276.842458024207,30.90024477215925,47.838845118537655,301.4458312988281,256.0358581542969,-9.141216692784218,6.973303123573041,1917510.0,89.18806160072177
CAH,ok,Health Care,Health Care Distributors,2025-09-19,149.60000610351562,10616.0,False,True,False,False,0.6187876466611009,-0.29324660244293144,0.8290159916475082,-1.7341035827583284,-2.190252312237828,-8.166196921883738,36.500538703273655,134.84069954921526,117.4998139368137,82.48331410110376,29.25193097428352,24754.294061341952,30.186506311040706,52.621504335677436,167.6300048828125,106.7082748413086,-10.755830253600102,40.19531880352629,2152915.0,70.09031940415669
CSX,ok,Industrials,Rail Transportation,2025-09-19,32.97999954223633,11311.0,False,True,False,False,0.6408272247152347,-1.346098590581768,1.5706753999381595,1.5706753999381595,-7.997235290799942,3.280710658473418,-1.688202448746412,32.318414999669294,32.72850908010191,31.273317671125863,6.958439292704492,26025.31300204092,30.424416327179525,55.80249076465457,36.374637603759766,26.473773956298828,-9.332431290456512,24.576116713384163,20776630.0,30.314685297856304
NDSN,ok,Industrials,Industrial Machinery & Supplies & Components,2025-09-19,225.0800018310547,11471.0,False,True,False,False,0.6438930626615269,-1.1202403009526796,-0.4643360142772557,0.8558514485730528,5.801803448267462,7.806254217907038,-10.480192006890265,218.843189011532,229.8492485941286,220.36753017887187,48.5705331723938,26146.71045548438,33.883826600054064,51.11051417598489,260.4754638671875,166.28805541992188,-13.588789328034528,35.35548374936937,338885.0,77.96597665874853
AMP,ok,Financials,Asset Management & Custody Banks,2025-09-19,489.5199890136719,5035.0,False,True,False,False,0.6890543417761519,-0.3805583302508797,0.6973410603767549,-1.5208815005258058,-3.1420666946159526,-3.774527068326028,9.572012732290602,511.9819707984468,450.5336506959221,336.96888027069673,136.0293007684914,1868.7853163361049,40.05886415309817,32.257603168656004,569.8317260742188,419.4532775878906,-14.093939207956021,16.704294654390857,524665.0,186.08731285677527
CSCO,ok,Information Technology,Communications Equipment,2025-09-19,68.20999908447266,8963.0,False,True,False,False,0.7235644638762029,-0.6843349135333465,1.912444006365699,2.525177117091082,1.6390976964935744,3.468304891690921,38.4717511956372,61.014643270181,54.17056621756279,48.697869214282676,19.450904748518393,134808.5068037867,39.13050090690072,44.82354092186506,71.79000091552734,49.22020721435547,-4.986769446161651,38.581292003538465,18352335.0,160.39956223554114
CHRW,ok,Industrials,Air Freight & Logistics,2025-09-19,136.07000732421875,7025.0,False,True,False,False,0.7254504499925263,-0.7440287700919312,1.7193712927400462,2.764144370427757,12.92792462796244,47.61215088132516,38.95397658401194,102.98070845280985,91.94066537967022,90.33312529059732,45.360459652252466,3886.0174570165923,32.36708195830573,77.0732587065962,137.08999633789062,85.98638916015625,-0.7440287700919267,58.24598364140855,1764085.0,161.83545577452333
HSIC,ok,Health Care,Health Care Distributors,2025-09-19,67.86000061035156,7518.0,False,True,False,False,0.7273235027356328,-1.0065680681082823,-0.774965322454868,-1.6664273152878994,-1.1363618680546028,-5.723815718862657,-4.7445218343232565,71.02944238062399,71.12600406168943,74.02699839537311,35.22280746094246,1421.2572777041269,33.27168115605318,43.36419625900839,81.91000366210938,62.70000076293945,-17.152975733850663,8.22966472826914,1673270.0,236.2159125544592
AME,ok,Industrials,Electrical Components & Equipment,2025-09-19,187.8699951171875,10374.0,False,True,False,False,0.8697960360738222,-0.4398525937879816,0.32038811931334177,-0.9228984522009265,2.638340766932723,6.501291968206657,12.18685331782381,178.84788567896382,171.20512478109856,145.87297808896204,33.39313501744158,20117.19878691759,28.444773765660646,58.32999071102854,196.08224487304688,150.90249633789062,-4.1881659204668855,24.497605855718756,1123900.0,39.754426550404844
IEX,ok,Industrials,Industrial Machinery & Supplies & Components,2025-09-19,161.02999877929688,9143.0,False,True,False,False,0.902313725452708,-0.6355663302564651,-1.715086438844049,0.29896961595468063,-2.0915683199820068,-6.642231889701677,-20.21589633661478,191.13474045711683,199.28555843891726,200.69050033229172,56.778575029882184,8825.41839337815,27.900746180926745,44.376006536801164,233.53724670410156,157.52999877929688,-31.04740205174786,2.2217990396251954,758345.0,141.09079640533002
ROK,ok,Industrials,Electrical Components & Equipment,2025-09-19,347.82000732421875,11019.0,False,True,False,False,0.9168466397416086,-0.21229924247133658,1.6244952375245925,0.837855422782563,2.4144668526368207,8.63944168536046,34.433750952754025,293.06404004343955,281.0006019182755,266.6048853199953,62.86714122019291,46339.133247799626,32.743135152597894,54.27127710746068,357.1478271484375,217.20733642578125,-2.6117532055828323,60.13271607106477,791060.0,32.17707885621823
HPQ,ok,Information Technology,"Technology Hardware, Storage & Peripherals",2025-09-19,28.15999984741211,16037.0,False,True,False,False,0.9319004746837001,-0.2832858511134684,1.5873035532350865,0.679301175266378,7.4539478142065185,17.97203436446546,-14.88765466730726,29.412733564338836,29.233423115481912,27.68780194422242,6.32461349944534,70236.77458135101,35.803784017570166,48.507381225276276,37.76552963256836,21.417325973510742,-25.434648682571638,31.48233295902954,10217755.0,24.27289556267498
TSCO,ok,Consumer Discretionary,Other Specialty Retail,2025-09-19,59.65999984741211,7950.0,False,True,False,False,0.9475488794407072,-0.3507584570221489,1.1357825900687901,-1.5673993621065918,-1.8784958055196088,14.020473001455347,9.554939457094868,54.84037548232364,51.08757499103281,42.97765056494695,11.184446662165834,82898.98122066117,55.405496043379365,38.56209068847445,62.650001525878906,47.6223258972168,-4.7725484527429956,25.27737510380364,4351495.0,55.576416840649024
MRNA,ok,Health Care,Biotechnology,2025-09-19,25.239999771118164,1705.0,False,True,False,False,0.9599990844726625,-0.8251512201409961,1.6103044125327814,7.358568802185883,-6.136108798743434,-2.5482619966523457,-64.93957421851692,35.65551788208494,68.85356851505712,133.75999593431024,106.52127265482704,35.69892071756915,72.2147789026101,57.90921075933178,69.86000061035156,23.510000228881836,-63.87059898282021,7.358568802185881,13119230.0,39.67435588826478
NXPI,ok,Information Technology,Semiconductors,2025-09-19,224.0500030517578,3804.0,False,True,False,False,0.9734569687912309,-1.0860410201475212,1.8520155035103292,2.8620672238401923,-1.61175935638177,8.19719713649205,-1.844725478112308,213.35859807838958,220.35787026498238,191.2011858217276,105.72729830461095,1692.8739859284394,42.588919858325085,37.07883442475213,250.84445190429688,152.0866241455078,-10.681698817385756,47.31736226678261,2347560.0,45.687437168805054
HBAN,ok,Financials,Regional Banks,2025-09-19,17.719999313354492,11472.0,False,True,False,False,1.0262165817095603,-0.8394041344955028,2.5759751354603955,0.613347905964079,6.422572293630346,12.872423396771948,26.393853131227594,15.740105488385812,13.831111799888536,12.50108681704588,6.157986930845568,3926.3178256017236,41.39812209265584,51.61824714719053,17.8700008392334,12.256717681884766,-0.8394041344955031,44.573773935777034,27922370.0,29.474324708110377
ADBE,ok,Information Technology,Application Software,2025-09-19,365.8999938964844,9852.0,False,True,False,False,1.0578027715054672,-0.42453534939039805,3.733729056206303,4.734374066416791,3.5282804173732085,-2.923702413950713,-28.95560004607589,422.0307961270154,483.71739497099435,473.09140906364297,102.43440534483749,184644.69916495547,48.118297239912046,56.89240878215401,552.9600219726562,333.6499938964844,-33.82885211282453,9.665817650218699,5362150.0,43.15712913663363
ADSK,ok,Information Technology,Application Software,2025-09-19,322.6700134277344,10135.0,False,True,False,False,1.0617685609491723,-0.11453538490605597,1.3060825514308094,1.1346264764989344,11.793648605155438,8.566341208116611,20.89999464864709,290.7260557379856,262.35125250086395,249.03513539065221,59.63143713057894,72519.8703011673,45.33578669191517,61.703372885168825,326.7900085449219,238.83999633789062,-1.2607469657754695,35.098818612963015,1924475.0,74.82170462074072
TEL,ok,Information Technology,Electronic Manufacturing Services,2025-09-19,216.1699981689453,4597.0,False,True,False,False,1.0943255473286895,-0.5245959240053222,1.698344303638999,3.026399114987366,7.6353141933268365,32.92829702249942,48.701205392657144,159.33894293431743,148.09901836236003,132.9998889607229,69.11563277042299,703.3478599687353,31.340726155262317,71.2714473967749,217.30999755859375,121.03766632080078,-0.5245959240053174,78.5972951560416,1688825.0,137.86952466951874
TXT,ok,Industrials,Aerospace & Defense,2025-09-19,83.62000274658203,13258.0,False,True,False,False,1.100234158121527,-0.35747787048248103,0.22773875190129633,2.94226183784152,5.48661754588855,8.652041458566062,-5.619868785224391,78.29350250365725,81.59698023710763,71.36315642648442,22.95692842480805,5087.762138230439,35.33427996697832,63.20178175885582,90.22748565673828,60.68962860107422,-7.323137580596868,37.78301939567635,1338755.0,85.90406758518176
COF,ok,Financials,Consumer Finance,2025-09-19,228.32000732421875,7762.0,False,True,False,False,1.2011908632311163,-0.6180892030089091,1.7423482011954317,2.0379035257991562,6.338782629953954,15.411281662229491,59.293644501699426,188.64624892762933,157.79609997182433,131.27705555205134,58.267736493481465,6004.636335813941,45.741675312246436,51.637887944744854,229.74000549316406,143.45132446289062,-0.618089203008905,59.16200716800128,3049845.0,58.21459779103528
DELL,ok,Information Technology,"Technology Hardware, Storage & Peripherals",2025-09-19,131.94000244140625,2286.0,False,True,False,False,1.2275634099051302,-0.12867925831497873,3.3364678305516815,5.518235344975975,2.6930314670967404,10.982097779869026,14.99628983950656,114.67952092995206,107.11999144658417,68.84530401533576,47.42048897705679,1088.4230792456888,40.63537800111204,70.45549684637882,142.138427734375,70.8838119506836,-7.174995147707228,86.13559120268762,7315165.0,23.649979187072347
ARE,ok,Real Estate,Office REITs,2025-09-19,86.19000244140625,7124.0,False,True,False,False,1.2332664544104643,-1.4408170964050115,0.5131223806486895,1.4955302635950574,11.27033754210769,22.97751763221576,-26.46145309684027,89.15070574027133,98.78251579694198,124.40576399056016,61.38066008544785,1047.2357775694563,29.930053539936345,63.17640599800981,117.58189392089844,66.60967254638672,-26.697895766682105,29.395625509769417,1308940.0,195.10901951197152
FTV,ok,Industrials,Industrial Machinery & Supplies & Components,2025-09-19,48.630001068115234,2317.0,False,True,False,False,1.2492240351190453,-0.4095858190450774,-0.24615165514824122,-0.4095858190450774,1.350818144632493,-7.235871859520815,-13.357286603952733,54.546711044007566,55.407844005000754,52.65829391236518,48.235196554408695,61.53231165622577,26.447493585231946,56.11897545778768,62.323341369628906,46.493656158447266,-21.97144761591143,4.59491699768125,4003010.0,148.56045825516298
J,ok,Industrials,Construction & Engineering,2025-09-19,149.1699981689453,11472.0,False,True,False,False,1.2695146493177045,-0.3074294585684534,2.059383163258799,1.6837091152596129,2.016324064455177,17.407298452358578,25.582396738045166,132.18984520292852,123.04425512962266,109.40280985984073,28.717111980456814,33229.24635690283,37.01978615315486,58.05920804967132,151.8494415283203,109.17859649658203,-1.76453948885632,36.62934215646861,709455.0,130.55725874086446
DOC,ok,Real Estate,Health Care REITs,2025-09-19,18.469999313354492,10160.0,False,True,False,False,1.4277882589435853,-0.5385050248417511,1.3165100227354287,2.157076279281833,7.259001450892022,9.258926623116249,-10.80818553918288,18.92584540074565,18.165200893258007,21.441190222266375,10.241363995407863,5075.481816427367,28.903291295826318,61.77775065104167,21.821928024291992,16.530406951904297,-15.360369199303381,11.733482225171443,6826545.0,165.02864919223416
